Frame 0: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1307: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1307: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1308: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1308: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1308: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1309: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1309: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1309: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1310: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1310: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1310: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1311: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1311: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1311: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1312: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1312: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1312: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1313: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1313: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1313: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1314: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1314: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1314: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1315: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1315: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1315: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1316: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1316: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1316: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1317: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1317: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1317: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1318: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1318: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1318: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1319: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1319: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1319: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1320: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1320: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1320: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1321: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1321: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1321: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1322: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1322: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1322: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1323: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1323: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1323: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1324: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1324: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1324: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1325: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1325: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1325: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1326: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1326: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1326: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1327: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1327: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1327: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1328: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1328: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1328: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1329: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1329: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1329: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1330: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1330: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1330: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1331: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1331: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1331: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1332: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1332: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1332: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1333: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1333: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1333: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1334: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1334: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1334: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1335: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1335: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1335: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1336: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1336: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1336: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1337: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1337: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1337: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1338: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1338: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1338: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1339: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1339: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1339: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1340: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1340: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1340: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1341: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1341: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1341: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1342: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1342: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1342: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1343: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1343: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1343: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1344: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1344: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1344: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1345: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1345: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1345: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1346: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1346: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1346: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1347: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1347: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1347: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1348: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1348: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1348: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1349: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1349: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1349: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1350: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1350: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1350: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1351: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1351: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1351: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1352: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1352: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1352: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1353: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1353: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1353: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1354: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1354: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1354: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1355: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1355: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1355: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1356: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1356: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1356: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1357: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1357: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1357: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1358: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1358: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1358: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1359: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1359: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1359: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1360: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1360: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1360: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1361: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1361: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1361: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1362: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1362: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1362: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1363: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1363: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1363: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1364: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1364: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1364: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1365: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1365: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1365: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1366: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1366: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1366: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1367: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1367: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1367: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1368: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1368: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1368: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1369: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1369: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1369: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1370: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1370: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1370: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1371: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1371: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1371: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1372: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1372: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1372: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1373: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1373: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1373: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1374: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1374: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1374: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1375: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1375: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1375: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1376: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1376: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1376: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1377: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1377: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1377: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1378: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1378: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1378: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1379: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1379: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1379: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1380: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1380: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1380: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1381: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1381: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1381: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1382: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1382: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1382: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1383: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1383: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1383: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1384: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1384: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1384: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1385: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1385: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1385: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1386: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1386: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1386: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1387: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1387: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1387: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1388: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1388: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1388: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1389: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1389: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1389: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1390: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
