Frame 0: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1328: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1328: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1328: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1329: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1329: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1329: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1330: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1330: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1330: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1331: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1331: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1331: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1332: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1332: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1332: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1333: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1333: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1333: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1334: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1334: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1334: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1335: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1335: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1335: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1336: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1336: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1336: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1337: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1337: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1337: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1338: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1338: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1338: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1339: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1339: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1339: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1340: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1340: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1340: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1341: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1341: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1341: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1342: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1342: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1342: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1343: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1343: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1343: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1344: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1344: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1344: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1345: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1345: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1345: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1346: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1346: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1346: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1347: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1347: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1347: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1348: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1348: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1348: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1349: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1349: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1349: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1350: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1350: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1350: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1351: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1351: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1351: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1352: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1352: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1352: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1353: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1353: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1353: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1354: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1354: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1354: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1355: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1355: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1355: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1356: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1356: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1356: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1357: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1357: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1357: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1358: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1358: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1358: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1359: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1359: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1359: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1360: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1360: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1360: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1361: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1361: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1361: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1362: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1362: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1362: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1363: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1363: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1363: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1364: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1364: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1364: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1365: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1365: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1365: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1366: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1366: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1366: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1367: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1367: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1367: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1368: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1368: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1368: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1369: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1369: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1369: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1370: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1370: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1370: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1371: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1371: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1371: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1372: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1372: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1372: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1373: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1373: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1373: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1374: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1374: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1374: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1375: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1375: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1375: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1376: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1376: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1376: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1377: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1377: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1377: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1378: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1378: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1378: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1379: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1379: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1379: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1380: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1380: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1380: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1381: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1381: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1381: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1382: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1382: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1382: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1383: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1383: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1383: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1384: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1384: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1384: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1385: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1385: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1385: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1386: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1386: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1386: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1387: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1387: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1387: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1388: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1388: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1388: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1389: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1389: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1389: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1390: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1390: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1390: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1391: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1391: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1391: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1392: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1392: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1392: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1393: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1393: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1393: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1394: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1394: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1394: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1395: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1395: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1395: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1396: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1396: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1396: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1397: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1397: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1397: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1398: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1398: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1398: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1399: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1399: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1399: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1400: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1400: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1400: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1400: ('bank', 'stands', 'beside', 'river') → REJECTED (A↔B)
Frame 1401: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1401: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1401: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1402: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1402: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1402: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1403: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1403: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1403: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1404: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1404: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1404: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1405: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1405: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1405: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1406: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1406: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1406: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1407: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1407: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1407: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1408: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1408: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1408: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1409: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1409: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1409: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1410: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1410: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1410: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1411: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1411: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1411: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1412: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1412: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1412: ('teacher', 'teaches', 'child', 'at school') → REJECTED (A↔B)
Frame 1413: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1413: ('although', 'sun', 'shines', 'clouds cover sky') → REJECTED (A↔B)
Frame 1413: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1414: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1414: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
Frame 1414: ('dog', 'chases', 'cat') → REJECTED (A↔B)
Frame 1415: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1415: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1415: ('river', 'flows', 'valley', 'during spring') → REJECTED (A↔B)
Frame 1416: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1416: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1416: ('bird', 'flies', 'sky') → REJECTED (A↔B)
Frame 1417: ('parent', 'guides', 'child', 'gently') → REJECTED (A↔B)
Frame 1417: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1417: ('child', 'plays', 'dog') → REJECTED (A↔B)
Frame 1418: ('teacher', 'teaches', 'child') → REJECTED (A↔B)
Frame 1418: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1418: ('because', 'fire', 'burns', 'forest', 'animals flee') → REJECTED (A↔B)
Frame 1419: ('fish', 'swims', 'river') → REJECTED (A↔B)
Frame 1419: ('dog', 'chases', 'cat', 'quickly') → REJECTED (A↔B)
Frame 1419: ('if', 'rain', 'then', 'ground becomes wet') → ACCEPTED (A↔B) [complex]
